,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,# feature,class,assembly,assembly_unit,seq_type,chromosome,genomic_accession,start,end,strand,non-redundant_refseq,related_accession,name,symbol,GeneID,locus_tag,feature_interval_length,product_length,attributes
2898,CAJ69695.1,243.0818309,-0.667622845,0.378993693,-1.761567163,0.078142456,0.201450816,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3277337,3277846,-,NA,NA,Crossover junction endodeoxyribonuclease RuvC (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC),ruvC,NA,CD630_28070,510,169,old_locus_tag=CD2807
2899,CAJ69696.1,41.01632283,3.386033349,0.796592265,4.250648041,2.13E-05,0.00053317,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3278158,3278787,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28080,630,209,old_locus_tag=CD2808
2900,CAJ69697.1,20.45397849,7.708717537,3.908850184,1.972118954,0.048596029,0.146619803,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3278990,3279313,+,NA,NA,uncharacterised protein,NA,NA,CD630_28090,324,107,old_locus_tag=CD2809
2901,CAJ69698.2,96.62882697,3.294772009,0.918035789,3.588936344,0.00033203,0.004003826,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3279581,3280435,+,NA,NA,putative membrane protein,NA,NA,CD630_28100,855,284,old_locus_tag=CD2810
2902,CAJ69699.1,129.3211416,0.235638442,0.471201806,0.500079666,0.617018984,0.755108852,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3280621,3282057,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28110,1437,478,old_locus_tag=CD2811
2903,CAJ69700.1,19.96393573,-0.261487657,0.605967493,-0.431520931,0.666089637,0.791609578,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3282128,3283489,-,NA,NA,putative gluconate permease,NA,NA,CD630_28120,1362,453,old_locus_tag=CD2812
2904,CAJ69701.1,0.34352372,-1.997814851,4.041515933,-0.494323141,0.621077985,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3283646,3284536,-,NA,NA,Tartronate semialdehyde reductase,garR,NA,CD630_28130,891,296,old_locus_tag=CD2813
2905,CAJ69702.2,389.7252261,0.200710681,0.270078523,0.743156763,0.457386777,0.631808152,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3284947,3285618,+,NA,NA,"Transcriptional regulator, GntR family",NA,NA,CD630_28140,672,223,old_locus_tag=CD2814
2906,CAJ69703.1,966.9624265,0.255548194,0.301086936,0.848752183,0.396019203,0.571382042,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3285793,3286269,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_28150,477,158,old_locus_tag=CD2815
2907,CAJ69704.1,218.095154,3.509867652,0.885137707,3.965335137,7.33E-05,0.001298011,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3286531,3286839,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_28160,309,102,old_locus_tag=CD2816
2908,CAJ69705.1,1547.476853,-0.737025431,0.352958567,-2.08813583,0.036785584,0.121049094,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3287001,3288791,-,NA,NA,"ABC-type transport system, multidrug-family ATP-binding/permease protein",NA,NA,CD630_28170,1791,596,old_locus_tag=CD2817
2909,CAJ69706.2,1138.552585,-0.425771366,0.327971416,-1.298196568,0.194219797,0.367353781,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3288791,3290518,-,NA,NA,"ABC-type transport system, multidrug-family ATP-binding/permease protein",NA,NA,CD630_28180,1728,575,old_locus_tag=CD2818
2910,CCA62883.1,1.534748452,1.803556568,2.625058564,0.68705384,0.492048801,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3290763,3290930,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28181,168,55,old_locus_tag=CD2818A
2911,CAJ69707.1,2927.999853,0.429988556,0.318539066,1.349876994,0.177055442,0.345160214,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3291318,3292430,+,NA,NA,putative amino acid racemase,NA,NA,CD630_28190,1113,370,old_locus_tag=CD2819
2912,CAJ69708.1,33.79360671,0.187563761,0.459528306,0.408165848,0.683151919,0.802356727,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3292794,3293300,-,NA,NA,putative membrane protein,NA,NA,CD630_28200,507,168,old_locus_tag=CD2820
2913,CAJ69709.2,39.19840254,1.185204867,0.66715008,1.77651911,0.075647395,0.197226095,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3293302,3293949,-,NA,NA,putative membrane protein,NA,NA,CD630_28210,648,215,old_locus_tag=CD2821
2914,CAJ69710.1,7.342005744,0.827263454,0.912315715,0.906773214,0.364526737,0.544219054,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3293963,3295135,-,NA,NA,"putative glutamate carboxypeptidase, M20 family",NA,NA,CD630_28220,1173,390,old_locus_tag=CD2822
2915,CAJ69711.1,601.5602395,0.144916694,0.352425264,0.411198369,0.680927084,0.801259843,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3295403,3296779,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_28230,1377,458,old_locus_tag=CD2823
2916,CAJ69713.1,783.0276965,-0.143462519,0.484499311,-0.296104692,0.767150131,0.864006627,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3297715,3298245,-,NA,NA,putative flavodoxin,NA,NA,CD630_28250,531,176,old_locus_tag=CD2825
2917,CAJ69714.1,918.8982151,0.590846198,0.595779646,0.991719342,0.321334453,0.506204317,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3298321,3299415,-,NA,NA,putative oxidoreductase (fad-binding domain),NA,NA,CD630_28260,1095,364,old_locus_tag=CD2826
2918,CAJ69715.1,90.16364118,0.35756591,0.660250975,0.541560593,0.588121245,0.73502956,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3299417,3299863,-,NA,NA,"Transcriptional regulator, MarR family",NA,NA,CD630_28270,447,148,old_locus_tag=CD2827
2919,CAJ69716.1,1037.064464,1.779001553,0.468927117,3.793769835,0.000148377,0.002145674,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3300160,3301359,+,NA,NA,putative pyridoxal phosphate-dependent transferase,NA,NA,CD630_28280,1200,399,old_locus_tag=CD2828
2920,CAJ69717.1,753.8813313,2.876170155,0.701005763,4.102919412,4.08E-05,0.000858127,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3301529,3302491,+,NA,NA,putative membrane protein,NA,NA,CD630_28290,963,320,old_locus_tag=CD2829
2921,CAJ69718.1,4139.088371,-0.181708384,0.319169571,-0.569316128,0.569141624,0.723296358,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3302613,3303275,-,NA,NA,uncharacterised protein,NA,NA,CD630_28300,663,220,old_locus_tag=CD2830
2922,CAJ69719.1,729.9488764,-0.756076374,0.383984537,-1.969028178,0.048949855,0.147087958,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3303646,3306564,-,NA,NA,putative adhesin,NA,NA,CD630_28310,2919,972,old_locus_tag=CD2831
2923,CAJ69720.1,410.4929396,0.480447553,0.287572457,1.670700864,0.094780778,0.227695289,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3306894,3308072,-,NA,NA,putative cation efflux protein,NA,NA,CD630_28320,1179,392,old_locus_tag=CD2832
2924,CAJ69721.1,381.5105439,3.22794005,0.601441059,5.367009792,8.01E-08,5.02E-06,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3308697,3311471,-,NA,NA,putative calcium-transporting ATPase,NA,NA,CD630_28330,2775,924,old_locus_tag=CD2833
2925,CAJ69722.1,43.3365324,0.021218053,0.464917631,0.045638306,0.963598537,0.982170095,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3311643,3312899,-,NA,NA,Serine hydroxymethyltransferase (Serine methylase) (SHMT),glyA1,NA,CD630_28340,1257,418,old_locus_tag=CD2834
2926,CAJ69723.1,15.38632993,0.162988972,0.692542746,0.235348609,0.81393817,0.894392762,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3312971,3314473,-,NA,NA,Aminobenzoyl-glutamate transport protein,abgT,NA,CD630_28350,1503,500,old_locus_tag=CD2835
2927,CAJ69724.1,4.372988083,-0.884015664,1.398148918,-0.632275756,0.527206703,0.689645495,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3314564,3315754,-,NA,NA,"putative peptidase, M20D family",NA,NA,CD630_28360,1191,396,old_locus_tag=CD2836
2928,CAJ69725.1,3.411825801,0.474364858,1.879609391,0.252374169,0.800751864,0.885948416,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3315993,3317063,-,NA,NA,putative membrane protein,NA,NA,CD630_28370,1071,356,old_locus_tag=CD2837
2929,CAJ69726.1,9.440211767,0.884026616,0.881209591,1.003196771,0.315765931,0.500199176,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3317366,3318064,-,NA,NA,Two-component response regulator,NA,NA,CD630_28380,699,232,old_locus_tag=CD2838
2930,CAJ69727.1,11.93275009,1.785972056,1.648507462,1.083387305,0.278636548,0.463030096,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3318178,3319683,-,NA,NA,Two-component sensor histidine kinase,NA,NA,CD630_28390,1506,501,old_locus_tag=CD2839
2931,CAJ69728.1,1041.853083,-0.885583202,0.289350791,-3.060586768,0.002209037,0.016611843,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3320190,3321461,-,NA,NA,Seryl-tRNA synthetase 1 (Seryl-tRNA(Ser/Sec) synthetase 1) (Serine--tRNA ligase 1) (SerRS 1),serS1A,NA,CD630_28400,1272,423,old_locus_tag=CD2840
2932,CAJ69729.1,378.9108263,-2.127535932,0.698287134,-3.046792398,0.002312974,0.017159578,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3322277,3323881,-,NA,NA,putative amidohydrolase,NA,NA,CD630_28410,1605,534,old_locus_tag=CD2841
2933,CAJ69730.1,4288.552382,0.213112381,0.348282032,0.611895996,0.540606571,0.701275394,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3324267,3325193,+,NA,NA,Nitrilase (carbon-nitrogen hydrolase),NA,NA,CD630_28420,927,308,old_locus_tag=CD2842
2934,CAJ69731.1,919.4487033,-1.110733287,0.396805535,-2.799187989,0.00512313,0.030788682,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3325313,3326311,-,NA,NA,putative zinc-binding dehydrogenase,NA,NA,CD630_28430,999,332,old_locus_tag=CD2843
2935,CAJ69732.1,80.66975356,-0.49449062,0.47963718,-1.030968075,0.302555791,0.488469925,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3326415,3326852,+,NA,NA,"Transcriptional regulator, MarR family",NA,NA,CD630_28440,438,145,old_locus_tag=CD2844
2936,CAJ69733.1,305.1648697,0.341423915,0.478977521,0.712818243,0.475958235,0.647079467,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3326938,3327525,+,NA,NA,Rubrerythrin,rbr1,NA,CD630_28450,588,195,old_locus_tag=CD2845
2937,CAJ69734.1,59.1962074,3.324559776,1.052021974,3.160161915,0.001576815,0.01305899,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3327825,3328445,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28460,621,206,old_locus_tag=CD2846
2938,CAJ69735.1,128.8798172,0.397969408,0.44076067,0.902914971,0.366571024,0.545685575,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3328453,3329220,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28470,768,255,old_locus_tag=CD2847
2939,CAJ69736.1,57.6470064,-0.373145971,0.512707364,-0.727795223,0.466738949,0.639477272,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3329261,3330082,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_28480,822,273,old_locus_tag=CD2848
2940,CAJ69737.1,1149.388346,-0.65999064,0.223640481,-2.951123329,0.003166205,0.021586169,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3330441,3332351,-,NA,NA,Bifunctional phosphonoacetaldehyde hydrolase/aminoethylphosphonate transaminase [Includes: Phosphonoacetaldehyde hydrolase ; 2-aminoethylphosphonate--pyruvate transaminase],phnXW,NA,CD630_28490,1911,636,old_locus_tag=CD2849
2941,CAJ69738.1,194.578496,0.422178888,0.431307059,0.978836026,0.327661006,0.510354543,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3332630,3333415,-,NA,NA,"Transcriptional regulator, DeoR family",NA,NA,CD630_28500,786,261,old_locus_tag=CD2850
2942,CAJ69739.1,226.1352548,0.506591363,0.560892182,0.903188489,0.366425866,0.545685575,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3333632,3333862,-,NA,NA,D-alanine--poly(phosphoribitol) ligase subunit 2 (D-alanyl carrier protein) (DCP),dltC,NA,CD630_28510,231,76,old_locus_tag=CD2851
2943,CAJ69740.1,2157.447471,0.549921499,0.439574741,1.251030705,0.210923275,0.384649244,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3333881,3335029,-,NA,NA,"D-alanyl transferase DltB, MBOAT family",dltB,NA,CD630_28520,1149,382,old_locus_tag=CD2852
2944,CAJ69741.1,3375.724921,0.241532076,0.339296804,0.711860747,0.476551012,0.64730943,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3335029,3336543,-,NA,NA,D-alanine--poly(phosphoribitol) ligase subunit 1,dltA,NA,CD630_28530,1515,504,old_locus_tag=CD2853
2945,CAJ69742.1,1560.390539,-0.007680646,0.317055491,-0.024224927,0.980673195,0.992735056,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3336664,3337854,-,NA,NA,putative D-alanine transferase DltD,dltD,NA,CD630_28540,1191,396,old_locus_tag=CD2854
2946,CAJ69743.1,326.8830731,-0.073401846,0.287002937,-0.255752943,0.798141612,0.884507434,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3338142,3339161,-,NA,NA,putative NAD(P)-binding oxidoreductase,NA,NA,CD630_28550,1020,339,old_locus_tag=CD2855
2947,CAJ69744.1,231.2538921,2.992292089,0.837884197,3.571247792,0.000355285,0.004163395,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3339337,3339876,-,NA,NA,putative membrane protein,NA,NA,CD630_28560,540,179,old_locus_tag=CD2856
2948,CAJ69745.1,730.0052825,-0.145925905,0.321798982,-0.453469132,0.650210966,0.780375624,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3339977,3340657,-,NA,NA,"putative hydrolase, HAD superfamily, IA subfamily",NA,NA,CD630_28570,681,226,old_locus_tag=CD2857
2949,CAJ69746.1,403.7873258,0.451790183,0.36218335,1.247407377,0.212248163,0.386494196,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3340686,3341975,-,NA,NA,putative membrane protein,NA,NA,CD630_28580,1290,429,old_locus_tag=CD2858
2950,CAJ69747.1,593.699167,-0.248135205,1.065606287,-0.23285824,NA,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3342424,3344025,-,NA,NA,putative D-aminoacylase,NA,NA,CD630_28590,1602,533,old_locus_tag=CD2859
2951,CAJ69748.1,291.355467,-0.160629866,1.173761979,-0.136850459,0.891148998,0.934454648,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3344136,3344813,-,NA,NA,putative membrane protein,NA,NA,CD630_28600,678,225,old_locus_tag=CD2860
2952,CAJ69749.1,455.981446,-0.220495868,1.697028278,-0.12993058,NA,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3344830,3345525,-,NA,NA,putative membrane protein,NA,NA,CD630_28610,696,231,old_locus_tag=CD2861
2953,CAJ69750.2,602.3459208,-0.1466471,1.75732248,-0.083449168,NA,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3345577,3346776,-,NA,NA,"putative peptidase, M19 family",NA,NA,CD630_28620,1200,399,old_locus_tag=CD2862
2954,CAJ69751.1,131.6630481,-0.359633181,0.451044109,-0.797334837,0.425256593,0.600190586,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3347037,3349082,-,NA,NA,"Transcriptional regulator, sigma-54-dependent",NA,NA,CD630_28630,2046,681,old_locus_tag=CD2863
2955,CAJ69752.1,148.855462,3.334354241,0.568065588,5.869664193,4.37E-09,4.62E-07,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3349493,3350302,-,NA,NA,putative hydrolase,NA,NA,CD630_28640,810,269,old_locus_tag=CD2864
2956,CAJ69753.1,77.9824383,3.182759547,0.58262019,5.462837715,4.69E-08,3.15E-06,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3350386,3350919,-,NA,NA,putative bacterioferritin,NA,NA,CD630_28650,534,177,old_locus_tag=CD2865
2957,CAJ69754.1,1624.947201,0.08776926,0.278192611,0.315498171,0.75238344,0.853869863,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3351069,3352418,-,NA,NA,"putative modulator of DNA gyrase, peptidase U62",NA,NA,CD630_28660,1350,449,old_locus_tag=CD2866
2958,CAJ69755.1,965.8774466,-0.362644454,0.366269348,-0.990103202,0.322123679,0.50680062,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3352430,3353812,-,NA,NA,"putative regulatory protease, U62 family",NA,NA,CD630_28670,1383,460,old_locus_tag=CD2867
2959,CAJ69756.2,30.45355823,0.487963449,0.506275572,0.963829732,0.335131297,0.516509602,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3354056,3355270,+,NA,NA,putative oxidoreductase,NA,NA,CD630_28680,1215,404,old_locus_tag=CD2868
2960,CAJ69757.2,488.7143081,-1.474628263,0.398996173,-3.695845634,0.000219156,0.00293955,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3355468,3357360,+,NA,NA,"Transcriptional regulator, sigma-54-dependent",NA,NA,CD630_28690,1893,630,old_locus_tag=CD2869
2961,CAJ69758.1,49.84601,1.164879267,0.515995957,2.257535648,0.023974625,0.090657876,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3357631,3358605,+,NA,NA,2-keto-3-deoxygluconate permease 1,kdgT1,NA,CD630_28700,975,324,old_locus_tag=CD2870
2962,CAJ69759.1,8.20556438,1.049836326,0.95294358,1.101677317,0.270601982,0.453699518,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3358626,3358901,+,NA,NA,"putative N-terminus region of carbohydrate hydrolase, SAF domain",uxaA',NA,CD630_28710,276,91,old_locus_tag=CD2871
2963,CAJ69760.1,106.2464359,0.686842119,0.372564804,1.843550738,0.065248641,0.177089786,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3358914,3360077,+,NA,NA,D-galactate dehydratase/Altronate hydrolase,uxaA,NA,CD630_28720,1164,387,old_locus_tag=CD2872
2964,CAJ69761.1,1149.112659,0.652103409,0.367413124,1.774850618,0.075922556,0.19779402,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3360414,3362693,+,NA,NA,putative signaling protein,NA,NA,CD630_28730,2280,759,old_locus_tag=CD2873
2965,CAJ69762.1,148.5887312,0.048566557,0.370238366,0.131176455,0.895635721,0.937352815,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3362788,3364128,-,NA,NA,"putative drug/sodium antiporter, MATE family",NA,NA,CD630_28740,1341,446,old_locus_tag=CD2874
2966,CAJ69763.1,62.46322429,-0.589373206,0.412206759,-1.429799958,0.152774441,0.315608807,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3364140,3364922,-,NA,NA,"ABC-type transport system, ferrichrome-specific ATP-binding protein",fhuC,NA,CD630_28750,783,260,old_locus_tag=CD2875
2967,CAJ69764.1,53.0781575,-0.423156357,0.545974818,-0.77504739,0.438311657,0.612775587,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3364937,3365959,-,NA,NA,"ABC-type transport system, ferrichrome-specific permease",fhuG,NA,CD630_28760,1023,340,old_locus_tag=CD2876
2968,CAJ69765.1,45.26110185,-1.33343126,0.724063485,-1.841594401,0.065534501,0.177605213,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3365965,3366978,-,NA,NA,"ABC-type transport system, ferrichrome-specific permease",fhuB,NA,CD630_28770,1014,337,old_locus_tag=CD2877
2969,CAJ69766.1,40.25352059,-2.138206211,1.021329594,-2.093551605,0.036299943,0.12000796,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3367106,3368044,-,NA,NA,"ABC-type transport system, ferrichrome-specific extracellular solute-binding protein",fhuD,NA,CD630_28780,939,312,old_locus_tag=CD2878
2970,CAJ69767.1,252.041186,-0.266115546,0.360807965,-0.73755452,0.460785201,0.634844367,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3368314,3368778,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_28790,465,154,old_locus_tag=CD2879
2971,CAJ69768.1,1107.412081,-0.70770216,0.537619324,-1.316362951,0.188052251,0.359963513,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3368890,3369207,-,NA,NA,"PTS system, cellobiose-specific IIA component",celC,NA,CD630_28800,318,105,old_locus_tag=CD2880
2972,CAJ69769.1,3446.433812,0.189166171,0.255618259,0.740033876,0.459279439,0.633713188,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3369220,3369951,-,NA,NA,putative cellobiose-phosphate degrading protein,celG,NA,CD630_28810,732,243,old_locus_tag=CD2881
